Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Less than $10,000","Households; Margin of Error; Less than $10,000","Families; Estimate; Less than $10,000","Families; Margin of Error; Less than $10,000","Married-couple families; Estimate; Less than $10,000","Married-couple families; Margin of Error; Less than $10,000","Nonfamily households; Estimate; Less than $10,000","Nonfamily households; Margin of Error; Less than $10,000","Households; Estimate; $10,000 to $14,999","Households; Margin of Error; $10,000 to $14,999","Families; Estimate; $10,000 to $14,999","Families; Margin of Error; $10,000 to $14,999","Married-couple families; Estimate; $10,000 to $14,999","Married-couple families; Margin of Error; $10,000 to $14,999","Nonfamily households; Estimate; $10,000 to $14,999","Nonfamily households; Margin of Error; $10,000 to $14,999","Households; Estimate; $15,000 to $24,999","Households; Margin of Error; $15,000 to $24,999","Families; Estimate; $15,000 to $24,999","Families; Margin of Error; $15,000 to $24,999","Married-couple families; Estimate; $15,000 to $24,999","Married-couple families; Margin of Error; $15,000 to $24,999","Nonfamily households; Estimate; $15,000 to $24,999","Nonfamily households; Margin of Error; $15,000 to $24,999","Households; Estimate; $25,000 to $34,999","Households; Margin of Error; $25,000 to $34,999","Families; Estimate; $25,000 to $34,999","Families; Margin of Error; $25,000 to $34,999","Married-couple families; Estimate; $25,000 to $34,999","Married-couple families; Margin of Error; $25,000 to $34,999","Nonfamily households; Estimate; $25,000 to $34,999","Nonfamily households; Margin of Error; $25,000 to $34,999","Households; Estimate; $35,000 to $49,999","Households; Margin of Error; $35,000 to $49,999","Families; Estimate; $35,000 to $49,999","Families; Margin of Error; $35,000 to $49,999","Married-couple families; Estimate; $35,000 to $49,999","Married-couple families; Margin of Error; $35,000 to $49,999","Nonfamily households; Estimate; $35,000 to $49,999","Nonfamily households; Margin of Error; $35,000 to $49,999","Households; Estimate; $50,000 to $74,999","Households; Margin of Error; $50,000 to $74,999","Families; Estimate; $50,000 to $74,999","Families; Margin of Error; $50,000 to $74,999","Married-couple families; Estimate; $50,000 to $74,999","Married-couple families; Margin of Error; $50,000 to $74,999","Nonfamily households; Estimate; $50,000 to $74,999","Nonfamily households; Margin of Error; $50,000 to $74,999","Households; Estimate; $75,000 to $99,999","Households; Margin of Error; $75,000 to $99,999","Families; Estimate; $75,000 to $99,999","Families; Margin of Error; $75,000 to $99,999","Married-couple families; Estimate; $75,000 to $99,999","Married-couple families; Margin of Error; $75,000 to $99,999","Nonfamily households; Estimate; $75,000 to $99,999","Nonfamily households; Margin of Error; $75,000 to $99,999","Households; Estimate; $100,000 to $149,999","Households; Margin of Error; $100,000 to $149,999","Families; Estimate; $100,000 to $149,999","Families; Margin of Error; $100,000 to $149,999","Married-couple families; Estimate; $100,000 to $149,999","Married-couple families; Margin of Error; $100,000 to $149,999","Nonfamily households; Estimate; $100,000 to $149,999","Nonfamily households; Margin of Error; $100,000 to $149,999","Households; Estimate; $150,000 to $199,999","Households; Margin of Error; $150,000 to $199,999","Families; Estimate; $150,000 to $199,999","Families; Margin of Error; $150,000 to $199,999","Married-couple families; Estimate; $150,000 to $199,999","Married-couple families; Margin of Error; $150,000 to $199,999","Nonfamily households; Estimate; $150,000 to $199,999","Nonfamily households; Margin of Error; $150,000 to $199,999","Households; Estimate; $200,000 or more","Households; Margin of Error; $200,000 or more","Families; Estimate; $200,000 or more","Families; Margin of Error; $200,000 or more","Married-couple families; Estimate; $200,000 or more","Married-couple families; Margin of Error; $200,000 or more","Nonfamily households; Estimate; $200,000 or more","Nonfamily households; Margin of Error; $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Households; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Households; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
5001500US1216,1216,"Congressional District 16 (115th Congress), Florida",307264,2219,199023,2343,157299,2352,108241,1900,5.5,0.3,3.4,0.3,2.0,0.2,10.4,0.6,4.3,0.3,2.2,0.2,1.2,0.2,8.6,0.6,10.2,0.4,6.3,0.4,4.5,0.3,17.9,0.7,10.4,0.4,8.5,0.5,7.1,0.5,14.3,0.7,14.0,0.4,13.3,0.5,12.0,0.6,15.8,0.8,18.5,0.5,20.1,0.6,19.6,0.6,15.3,0.7,12.6,0.4,14.4,0.6,16.1,0.7,7.9,0.6,13.5,0.4,17.2,0.6,19.9,0.7,6.1,0.5,5.3,0.3,7.1,0.4,8.4,0.4,1.6,0.2,5.6,0.3,7.5,0.4,9.1,0.4,2.0,0.3,56355,869,69734,1215,79866,1140,33902,907,79456,1028,94120,1346,104907,1619,49545,1324,36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X)
5001500US1217,1217,"Congressional District 17 (115th Congress), Florida",290726,2375,191306,2124,153191,2063,99420,2128,6.3,0.3,4.2,0.3,2.7,0.3,11.5,0.7,5.3,0.3,2.7,0.3,1.6,0.2,10.5,0.6,13.0,0.4,8.8,0.5,7.0,0.5,22.1,1.1,12.7,0.4,11.4,0.5,9.9,0.5,15.4,0.9,16.3,0.4,17.2,0.6,16.9,0.6,14.6,0.8,19.5,0.5,22.3,0.6,23.8,0.7,13.7,0.8,11.2,0.4,13.5,0.6,14.8,0.7,5.8,0.5,9.8,0.4,12.4,0.6,14.2,0.6,4.0,0.4,3.0,0.2,4.0,0.3,4.7,0.4,1.0,0.2,2.9,0.2,3.7,0.3,4.4,0.4,1.3,0.2,46034,612,55528,894,61303,857,28421,755,63148,981,73271,1289,80187,1500,41263,1283,38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.8,(X)
5001500US1218,1218,"Congressional District 18 (115th Congress), Florida",291438,2419,186966,2417,144976,2329,104472,1855,5.9,0.3,3.5,0.3,1.9,0.3,11.0,0.8,4.3,0.3,2.3,0.3,1.4,0.3,8.3,0.7,10.3,0.4,6.6,0.5,4.4,0.4,17.5,0.8,10.3,0.4,8.5,0.5,7.1,0.5,13.7,0.8,13.6,0.5,13.4,0.5,12.3,0.6,14.1,0.7,18.1,0.6,19.0,0.7,19.0,0.8,16.4,0.9,12.5,0.5,15.0,0.8,16.4,1.0,7.6,0.6,12.9,0.5,15.7,0.6,18.2,0.7,6.9,0.6,5.2,0.3,6.8,0.4,8.2,0.5,2.2,0.3,6.9,0.3,9.1,0.4,11.0,0.5,2.5,0.3,56264,722,69948,1383,80440,1223,34702,980,85524,1340,101702,1939,115378,2492,53907,1754,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X)
5001500US1219,1219,"Congressional District 19 (115th Congress), Florida",307043,2660,199660,2453,159680,2184,107383,1928,6.1,0.3,4.1,0.3,2.2,0.3,10.8,0.7,4.2,0.2,2.5,0.2,1.5,0.2,7.9,0.5,9.4,0.3,6.3,0.3,4.5,0.3,15.9,0.7,10.7,0.4,9.3,0.5,7.8,0.5,13.9,0.8,14.4,0.5,14.0,0.6,13.2,0.7,15.1,0.8,19.3,0.5,19.8,0.6,19.8,0.7,17.5,0.8,11.8,0.4,13.8,0.5,15.3,0.6,7.5,0.4,12.0,0.4,14.7,0.5,17.0,0.6,6.3,0.5,5.0,0.2,6.4,0.3,7.6,0.4,2.0,0.3,7.1,0.3,9.1,0.4,11.1,0.5,3.2,0.3,54971,800,66265,1021,76329,1218,36154,801,85557,1301,99999,1777,112807,2165,56171,1745,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
5001500US1220,1220,"Congressional District 20 (115th Congress), Florida",240826,2319,164303,1992,93291,1958,76523,1654,8.5,0.5,6.2,0.5,2.4,0.4,15.0,1.1,5.6,0.3,4.0,0.3,2.0,0.4,10.1,0.7,12.9,0.5,11.8,0.6,7.8,0.7,16.8,1.0,12.4,0.5,12.1,0.7,10.1,0.8,13.9,0.8,16.5,0.6,16.5,0.8,15.8,1.0,15.9,1.1,18.4,0.5,19.4,0.8,20.4,0.9,15.0,0.8,10.6,0.5,12.2,0.6,15.8,0.9,5.8,0.6,10.0,0.5,11.6,0.6,16.2,1.0,5.3,0.6,2.8,0.2,3.4,0.3,5.3,0.5,1.1,0.3,2.2,0.2,2.7,0.3,4.2,0.5,1.0,0.3,43648,820,49268,1010,63645,1767,30451,788,58515,778,64323,1002,79485,1510,41658,1255,40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X)
5001500US1221,1221,"Congressional District 21 (115th Congress), Florida",290731,1961,180751,1879,135470,1900,109980,2257,5.8,0.3,3.5,0.2,2.0,0.2,10.7,0.6,4.3,0.3,2.5,0.2,1.4,0.2,7.8,0.5,11.1,0.4,7.4,0.4,5.4,0.4,17.6,0.8,10.3,0.4,9.2,0.4,7.6,0.4,12.7,0.6,13.4,0.4,13.5,0.5,11.9,0.6,13.7,0.7,17.7,0.4,17.8,0.5,17.3,0.6,16.8,0.7,11.6,0.4,13.3,0.6,14.6,0.6,8.1,0.6,13.1,0.4,16.5,0.6,19.6,0.8,6.8,0.5,5.5,0.3,7.3,0.4,8.8,0.5,2.5,0.3,6.9,0.3,9.0,0.4,11.4,0.5,3.2,0.3,55616,708,68841,1302,81398,1357,36073,865,85395,1532,100954,1872,115232,2296,57316,1831,38.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X)
5001500US1222,1222,"Congressional District 22 (115th Congress), Florida",300480,2050,171848,1752,127292,1888,128632,2153,5.7,0.3,3.6,0.3,2.0,0.3,9.4,0.6,4.6,0.3,2.6,0.3,1.4,0.3,7.6,0.6,9.4,0.4,6.1,0.4,4.5,0.4,14.1,0.8,9.6,0.4,8.4,0.5,6.7,0.6,12.1,0.7,13.0,0.4,11.6,0.6,9.4,0.6,15.1,0.7,17.2,0.5,17.3,0.6,16.1,0.7,16.9,0.8,11.5,0.4,13.3,0.5,14.3,0.6,8.8,0.6,13.2,0.4,16.3,0.6,19.4,0.7,8.3,0.5,6.4,0.3,8.3,0.4,10.4,0.6,3.4,0.4,9.2,0.3,12.5,0.5,15.8,0.6,4.3,0.4,59830,781,75789,1537,92224,1811,41284,711,92772,1331,112299,1986,130486,2602,63656,1923,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
5001500US1223,1223,"Congressional District 23 (115th Congress), Florida",275542,2125,181635,2038,132238,2205,93907,2142,6.9,0.4,3.6,0.4,2.1,0.3,13.8,0.8,4.0,0.3,2.2,0.3,1.5,0.3,7.7,0.7,9.1,0.4,6.7,0.4,4.4,0.4,14.7,1.0,8.3,0.5,7.0,0.6,5.4,0.5,11.2,0.8,12.3,0.5,11.5,0.6,9.5,0.6,14.4,1.0,17.0,0.6,17.1,0.7,16.1,0.8,16.4,1.0,12.7,0.5,14.0,0.6,14.6,0.8,9.5,0.7,15.4,0.5,18.9,0.8,22.4,0.9,7.3,0.7,6.6,0.3,8.6,0.5,10.8,0.6,2.3,0.3,7.8,0.3,10.2,0.4,13.1,0.5,2.7,0.3,62823,875,78146,1411,93075,1667,37443,1181,89769,1246,106037,1677,122896,2244,54904,1512,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
5001500US1224,1224,"Congressional District 24 (115th Congress), Florida",233510,1791,149170,1673,77796,1527,84340,1935,13.4,0.5,8.4,0.5,3.9,0.5,24.0,1.0,7.1,0.5,5.4,0.5,3.8,0.5,10.6,0.8,14.1,0.5,13.5,0.7,9.9,0.8,16.7,0.9,11.9,0.5,12.5,0.6,10.3,0.8,11.7,0.9,15.6,0.6,17.1,0.8,16.1,0.9,12.5,0.8,16.6,0.5,17.9,0.7,20.1,1.1,12.8,0.8,8.7,0.4,10.2,0.6,13.3,0.9,4.9,0.6,7.6,0.4,9.0,0.5,13.3,0.9,3.9,0.4,2.6,0.2,3.0,0.3,4.2,0.4,1.4,0.3,2.5,0.2,3.1,0.3,5.1,0.5,1.5,0.3,37821,685,43485,679,56743,1667,24056,814,54362,939,60788,1152,77539,2101,39282,1412,35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
5001500US1225,1225,"Congressional District 25 (115th Congress), Florida",233652,2182,173947,1947,117354,2028,59705,1628,8.3,0.4,4.9,0.3,2.5,0.3,21.0,1.2,6.5,0.3,5.2,0.4,3.8,0.4,11.6,0.8,12.5,0.5,11.6,0.5,9.1,0.6,17.2,1.3,10.8,0.6,11.1,0.6,9.4,0.7,10.9,0.9,14.4,0.7,15.4,0.7,13.9,0.8,11.5,0.9,18.3,0.7,19.3,0.7,20.4,1.1,12.9,1.1,11.1,0.5,11.9,0.6,14.2,0.7,7.1,0.9,10.8,0.5,12.0,0.6,15.2,0.8,5.2,0.8,3.6,0.3,4.3,0.4,5.8,0.5,1.0,0.3,3.6,0.3,4.3,0.3,5.7,0.5,1.6,0.4,46827,929,51780,1052,62466,1305,25127,1126,65146,1175,71188,1342,83320,1883,41188,1663,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5001500US1226,1226,"Congressional District 26 (115th Congress), Florida",218402,1442,169660,1601,114062,1799,48742,1600,6.5,0.4,4.5,0.4,2.3,0.3,16.2,1.3,5.1,0.4,4.2,0.4,2.7,0.4,10.0,1.0,10.5,0.5,10.1,0.6,7.5,0.5,14.5,1.4,10.6,0.5,10.4,0.6,8.3,0.7,12.3,1.2,14.1,0.6,14.3,0.7,13.2,0.8,13.8,1.0,18.4,0.6,18.9,0.8,19.1,1.0,14.6,1.1,12.6,0.6,13.0,0.7,15.2,0.8,8.3,0.9,13.6,0.5,15.0,0.7,18.9,0.9,6.5,0.8,4.8,0.3,5.4,0.4,7.1,0.6,2.0,0.4,3.7,0.3,4.2,0.3,5.7,0.4,1.7,0.3,53318,951,57276,1164,70575,1747,31406,1389,70758,1030,75126,1224,87923,1684,47280,1687,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X)
5001500US1227,1227,"Congressional District 27 (115th Congress), Florida",272810,2141,166015,1909,113076,1930,106795,2011,9.3,0.4,4.1,0.4,2.3,0.3,18.0,0.8,5.9,0.3,4.2,0.4,2.7,0.3,9.2,0.6,11.2,0.5,10.9,0.6,7.7,0.6,12.9,0.8,9.7,0.4,9.6,0.5,7.9,0.5,10.5,0.6,11.8,0.5,11.8,0.6,10.2,0.7,11.3,0.8,14.7,0.5,15.1,0.6,14.6,0.7,13.6,0.8,10.2,0.4,10.6,0.5,11.4,0.7,8.8,0.7,11.7,0.4,13.9,0.6,16.5,0.8,7.7,0.5,5.7,0.3,6.9,0.4,9.2,0.6,3.2,0.3,9.9,0.3,12.9,0.5,17.6,0.7,4.8,0.4,52353,749,63838,1450,84277,2059,34271,1320,93276,1433,111479,2121,136935,2797,61708,1779,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X)
5001500US1301,1301,"Congressional District 1 (115th Congress), Georgia",269301,1819,182521,2098,128027,1867,86780,2119,8.4,0.4,5.9,0.5,1.7,0.2,15.2,0.9,5.8,0.3,3.9,0.4,1.8,0.3,10.6,0.7,11.3,0.4,9.0,0.5,5.6,0.5,16.9,0.9,10.4,0.4,9.5,0.5,7.9,0.7,12.1,0.7,14.8,0.5,14.2,0.6,13.5,0.7,15.6,0.9,17.8,0.6,19.2,0.8,20.5,0.9,14.4,0.9,12.2,0.5,14.1,0.7,17.2,0.9,7.2,0.6,11.9,0.5,14.5,0.6,18.8,0.8,5.6,0.6,4.1,0.3,5.4,0.4,7.3,0.5,1.1,0.2,3.4,0.3,4.3,0.4,5.8,0.5,1.2,0.3,49245,777,58355,1096,73717,1257,30356,869,67001,1166,76755,1476,91725,2011,43372,1533,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X)
5001500US1302,1302,"Congressional District 2 (115th Congress), Georgia",248907,1601,160851,1885,95876,1654,88056,1835,13.6,0.4,10.1,0.5,2.6,0.3,21.4,0.8,8.4,0.4,5.5,0.4,2.4,0.3,14.2,0.7,14.5,0.5,12.5,0.6,7.2,0.5,18.7,0.9,12.0,0.5,10.8,0.5,9.2,0.6,14.0,0.9,14.5,0.5,15.1,0.5,15.0,0.7,13.0,0.9,15.9,0.6,17.8,0.8,22.1,1.0,11.3,0.7,8.7,0.4,11.1,0.5,15.4,0.8,3.7,0.4,8.1,0.3,10.9,0.5,16.6,0.8,2.6,0.3,2.4,0.2,3.4,0.3,5.3,0.4,0.5,0.2,2.0,0.2,2.7,0.3,4.2,0.4,0.6,0.2,36332,586,45319,797,63893,1017,22283,629,51941,764,61185,971,80427,1376,33190,986,41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.8,(X)
5001500US1303,1303,"Congressional District 3 (115th Congress), Georgia",261356,1583,186044,2158,138331,2062,75312,1676,7.4,0.4,4.8,0.4,1.5,0.3,15.5,1.0,4.7,0.3,2.6,0.3,1.3,0.2,10.1,0.8,9.9,0.4,7.5,0.5,4.3,0.4,16.7,1.0,9.9,0.5,8.4,0.5,6.6,0.5,14.0,1.1,13.4,0.5,12.9,0.6,11.3,0.6,15.0,0.9,18.4,0.5,19.1,0.6,20.3,0.8,15.2,0.9,12.9,0.4,15.4,0.6,17.9,0.7,6.5,0.7,13.8,0.5,17.2,0.6,21.3,0.8,4.8,0.6,5.1,0.3,6.6,0.4,8.5,0.5,1.1,0.3,4.4,0.2,5.5,0.3,7.1,0.4,1.3,0.4,55443,877,67492,1210,80800,1217,30762,666,74392,1049,85625,1276,99663,1441,42983,1529,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
5001500US1304,1304,"Congressional District 4 (115th Congress), Georgia",254342,1911,171884,2156,105641,1539,82458,2172,6.4,0.4,4.7,0.4,1.8,0.3,11.2,0.8,4.7,0.4,3.5,0.4,1.8,0.3,7.7,0.8,10.1,0.5,9.2,0.6,5.1,0.6,13.6,0.8,10.8,0.5,9.6,0.6,7.6,0.7,13.8,0.9,15.4,0.6,14.3,0.7,11.7,0.8,18.3,1.0,19.6,0.5,19.9,0.7,20.2,0.9,17.9,1.0,12.7,0.6,14.0,0.7,16.9,1.1,8.8,0.7,12.6,0.5,15.2,0.7,20.8,1.0,6.0,0.6,4.3,0.3,5.6,0.4,8.1,0.6,1.3,0.3,3.3,0.3,4.1,0.3,6.0,0.5,1.4,0.4,52414,694,59733,978,77884,1521,37407,1064,68345,927,76293,1210,93217,1670,48075,1411,36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
5001500US1305,1305,"Congressional District 5 (115th Congress), Georgia",294513,2378,139780,1743,75879,1642,154733,2326,10.3,0.4,7.6,0.5,1.9,0.4,13.3,0.6,6.2,0.3,4.6,0.5,1.8,0.4,7.9,0.4,11.3,0.4,10.1,0.6,4.7,0.5,12.8,0.6,10.3,0.4,9.5,0.6,6.0,0.7,11.4,0.7,13.4,0.5,12.7,0.7,9.7,0.8,14.1,0.7,16.5,0.5,15.7,0.7,15.7,0.9,16.8,0.7,9.8,0.4,10.2,0.6,12.8,0.9,9.0,0.5,10.8,0.4,12.9,0.6,19.0,0.9,8.5,0.4,4.4,0.3,6.1,0.5,9.7,0.7,2.9,0.3,7.0,0.3,10.7,0.5,18.7,0.9,3.4,0.3,47961,884,58137,1324,94912,2213,39983,897,77220,1169,96661,2034,139869,3429,57949,1288,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
5001500US1306,1306,"Congressional District 6 (115th Congress), Georgia",278351,1647,186178,1770,150545,1867,92173,2019,3.5,0.3,2.1,0.2,1.2,0.2,6.9,0.7,2.1,0.2,1.2,0.2,0.7,0.2,4.0,0.5,5.7,0.3,4.0,0.4,2.3,0.3,10.1,0.7,6.5,0.4,5.4,0.4,3.6,0.4,9.6,0.9,10.5,0.5,7.9,0.5,6.5,0.5,15.9,0.9,15.8,0.5,12.9,0.6,11.4,0.6,21.0,0.9,11.9,0.4,11.7,0.6,11.7,0.7,11.6,0.8,18.0,0.5,20.4,0.6,22.5,0.7,12.7,0.9,10.1,0.4,12.7,0.6,14.7,0.7,4.3,0.5,15.8,0.4,21.6,0.6,25.4,0.7,3.7,0.5,86295,1313,108959,1896,126153,2098,52438,1412,121524,1489,145188,2252,162126,2700,70420,1692,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
5001500US1307,1307,"Congressional District 7 (115th Congress), Georgia",252436,1468,192499,1840,148902,1816,59937,1626,4.0,0.3,3.0,0.3,1.3,0.2,8.7,0.8,2.7,0.2,1.9,0.3,1.1,0.2,5.9,0.7,6.7,0.4,5.4,0.4,3.7,0.4,12.1,1.0,8.7,0.5,7.6,0.6,6.0,0.5,13.0,1.1,12.4,0.5,11.4,0.6,9.9,0.6,16.9,1.2,18.2,0.6,17.2,0.7,16.3,0.8,21.0,1.3,13.7,0.5,14.0,0.6,15.0,0.8,10.8,1.1,17.2,0.5,19.7,0.6,22.5,0.8,8.3,0.7,7.8,0.4,9.5,0.5,11.5,0.6,1.9,0.4,8.3,0.4,10.4,0.4,12.8,0.6,1.3,0.4,70486,1109,80926,1474,93855,1489,43042,1849,93086,1120,103701,1333,116834,1558,54346,1568,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X)
5001500US1308,1308,"Congressional District 8 (115th Congress), Georgia",256542,1704,175190,2006,122188,1814,81352,1881,10.9,0.5,7.8,0.5,3.1,0.4,18.8,1.0,6.4,0.4,3.9,0.3,1.9,0.3,12.1,0.9,12.8,0.5,10.8,0.5,6.7,0.5,18.5,1.0,11.6,0.5,10.8,0.6,9.0,0.6,13.3,0.9,14.3,0.5,13.8,0.7,13.5,0.8,14.7,0.9,17.3,0.6,19.0,0.7,21.5,0.8,12.9,0.9,10.6,0.4,12.8,0.5,15.7,0.6,5.1,0.6,10.3,0.4,13.5,0.6,18.1,0.8,2.9,0.4,3.3,0.2,4.4,0.3,6.0,0.5,0.7,0.2,2.5,0.2,3.3,0.3,4.3,0.4,0.9,0.2,43142,773,53088,987,68464,1393,25350,715,59765,1041,69787,1325,83619,1540,35501,928,39.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X)
5001500US1309,1309,"Congressional District 9 (115th Congress), Georgia",258832,2086,187006,1825,146430,2016,71826,1802,7.2,0.4,4.2,0.4,2.0,0.3,16.8,1.0,5.9,0.4,3.2,0.3,1.8,0.3,13.5,0.8,11.5,0.4,8.3,0.5,6.0,0.4,20.5,1.0,10.8,0.4,10.3,0.5,9.4,0.6,12.3,0.9,14.4,0.5,14.6,0.6,14.1,0.7,13.8,0.9,18.8,0.5,20.8,0.6,21.5,0.7,12.5,1.0,12.1,0.5,14.6,0.6,16.3,0.7,5.1,0.5,11.7,0.4,14.7,0.5,17.4,0.6,3.3,0.5,4.1,0.3,5.1,0.3,6.2,0.4,1.1,0.3,3.5,0.2,4.3,0.3,5.2,0.4,1.1,0.3,50214,688,60475,886,68651,1028,24540,699,67293,851,77261,1017,86246,1258,38196,1541,34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
5001500US1310,1310,"Congressional District 10 (115th Congress), Georgia",254150,1640,176607,1631,131066,1576,77543,1422,8.9,0.4,5.2,0.4,1.9,0.3,18.7,1.0,5.9,0.3,3.2,0.3,1.3,0.2,12.5,1.0,10.8,0.4,8.2,0.5,5.1,0.4,17.8,0.9,9.7,0.4,8.3,0.4,6.4,0.4,13.1,0.8,13.7,0.5,13.5,0.6,12.4,0.6,13.9,0.9,17.7,0.5,19.2,0.6,20.7,0.8,13.8,0.8,12.2,0.5,15.0,0.6,17.6,0.7,5.1,0.6,12.6,0.5,16.2,0.6,20.1,0.8,3.8,0.5,4.7,0.3,6.3,0.4,8.0,0.5,0.6,0.2,3.7,0.2,5.0,0.3,6.4,0.4,0.7,0.2,51042,578,64675,1277,77909,1047,25572,713,69305,934,82266,1237,95866,1400,36991,1241,34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
